EYFP_MEFL,mKate_MEFL,EBFP2_MEFL,FSC_Eum
4616269.30,6616736.37,472935.41,9.52
4667.63,2229.52,25863.21,8.38
3469930.86,5155752.18,139440.27,6.99
50538.39,34144.17,1156.15,6.80
4330.48,59441.15,40239.73,9.02
2248.96,2229.52,1156.15,7.27
2424751.72,2422792.81,51032.58,8.31
1111397.35,378227.13,19990.63,8.05
654217.59,2979717.75,4801.42,8.81
58641.40,17191.53,1156.15,8.77
50720.79,2229.52,1156.15,7.11
58472.22,46844.40,1156.15,8.50
131032.43,309408.77,1156.15,9.87
2248.96,2229.52,16267.17,8.69
1229975.18,1346067.46,16816.00,9.74
62409.29,57394.88,9533.07,8.65
3784834.15,847915.35,1156.15,8.52
2248.96,2229.52,16267.17,10.47
1088169.75,941668.23,15980.00,7.20
2248.96,2229.52,1156.15,9.87
1150143.15,7962632.58,85804.17,9.36
542023.48,893561.37,3519.87,9.04
44419.85,53181.16,8574.76,8.76
129130.30,3443932.73,44962.84,9.69
472914.38,1772348.30,67544.63,10.66
571404.18,1357395.60,1156.15,8.56
8687.51,2229.52,1156.15,7.94
533213.67,683894.69,1156.15,9.48
187741.43,192858.41,1156.15,9.87
775204.95,4200818.16,213621.55,8.39
2248.96,2229.52,22024.79,8.32
32185.77,93468.20,1156.15,8.44
2248.96,8776.71,1156.15,8.71
635350.99,1699523.50,219184.10,7.95
2248.96,2229.52,12428.76,7.11
42714.45,2229.52,1156.15,6.39
630110.81,188140.97,8533.50,9.48
2248.96,23603.14,1156.15,7.35
2248.96,133742.35,1156.15,9.40
2248.96,203598.55,10447.98,10.62
89961.92,2238753.40,56846.45,9.71
2248.96,2229.52,35459.25,7.98
770930.28,58616.95,50795.61,7.42
689362.13,1723404.89,69478.80,9.75
12351.18,61717.63,1156.15,8.80
16880.64,1372785.53,1156.15,10.03
2248.96,2229.52,1156.15,7.69
7181954.58,4231764.30,370027.30,10.50
7067260.10,17009406.50,25462.78,10.60
10689.10,2229.52,1156.15,7.72
5799060.64,10557084.02,7283.34,9.98
2248.96,159008.88,36370.88,8.04
30684.98,2229.52,30661.24,8.34
2248.96,199391.03,3732.05,8.80
2248.96,2229.52,1156.15,9.10
2248.96,10879.45,4749.28,10.23
768030.79,14572664.13,268987.06,8.66
1049513.74,702432.30,1156.15,8.88
2248.96,2229.52,1156.15,9.49
2248.96,72266.45,13366.94,8.72
2248.96,1216071.82,1156.15,7.78
9346659.90,937354.34,52446.22,9.77
2543.31,16910.29,80556.04,9.68
2248.96,694976.58,13176.60,9.97
465158.72,1736634.41,1156.15,8.66
2248.96,65964.38,1156.15,10.27
33542196.42,64344027.66,50338.22,10.59
5415.96,224814.48,1156.15,9.45
2248.96,239617.86,7558.17,7.97
4684.34,2229.52,1156.15,9.46
8354.42,59567.88,9532.41,7.64
46330.35,67964.68,18166.26,7.99
6177.82,89185.99,18159.78,9.33
1739445.77,5701776.09,156546.21,8.48
27991912.23,31009733.33,1156.15,9.27
551294.43,6580715.24,451835.16,8.31
10534.02,27774.48,14340.14,7.03
2248.96,4337.25,48892.99,9.29
1041159.29,2517609.12,1156.15,8.79
68514.61,40468.81,3780.63,9.49
539805.49,18809653.10,113195.96,8.29
1093827.92,1003110.48,10203.61,9.28
2156168.28,1091028.53,1156.15,7.57
42483.71,42624.55,1156.15,7.04
221002.44,324038.39,25764.81,9.83
2248.96,273534.42,1156.15,9.96
1858155.49,12250349.22,228433.98,10.17
26701.78,2229.52,1156.15,10.37
1159278.35,1106767.02,24565.96,8.54
746428.89,4703507.87,53214.26,9.71
248994.36,6283869.77,101670.94,8.25
602518.36,461315.62,27642.06,9.05
40711.74,2229.52,2832.73,7.76
2248.96,2229.52,6671.13,8.31
2805371.26,23700122.93,590542.80,9.79
553675.09,1658173.50,1366.96,8.30
76665.07,12844.12,22981.12,7.89
38706.25,2229.52,8590.35,7.86
28351.78,63819.41,1156.15,8.75
2248.96,2229.52,8590.34,7.07
2979.34,301066.73,1156.15,9.16
182856.13,347480.96,1156.15,7.85
2248.96,2229.52,1156.15,7.57
5791657.17,2383579.41,1156.15,7.91
248672.37,2844594.39,1156.15,8.43
28647.55,10828.03,10506.91,10.34
26251.09,80750.62,4727.92,8.68
16022964.79,73376432.38,6314.46,10.84
2248.96,2229.52,1156.15,9.85
446290.88,1535438.90,1156.15,7.43
2696014.11,7156573.42,1156.15,8.35
2248.96,140096.54,1156.15,7.26
4684.34,2229.52,1156.15,9.54
2248.96,6658.65,1156.15,8.98
2248.96,190910.60,5653.85,7.44
2248.96,2229.52,1156.15,10.67
58489.56,38176.99,46963.45,9.61
60431.38,48769.35,46000.60,9.18
10683.42,2229.52,9549.95,9.51
1492619.45,216884.24,16201.54,9.28
574340.13,842703.54,1616.21,8.99
2248.96,42576.81,22012.43,8.44
2248.96,2192421.27,15597.70,9.25
3343585.35,6259670.40,71930.66,10.57
73754.57,171684.44,26770.98,9.54
34693.35,2229.52,22984.41,8.71
2248.96,63846.31,1156.15,7.87
1365360.87,70925.41,2811.72,8.47
26701.78,2229.52,1156.15,7.21
897728.82,1695940.57,3274.62,9.01
4387828.96,8815037.14,84584.02,9.78
30704.94,2229.52,1156.15,8.22
17709.07,523358.04,21865.48,7.83
531804.74,10025685.39,215679.54,9.13
38711.28,2229.52,1156.15,8.95
2248.96,2229.52,1156.15,8.14
1389711.87,2468532.60,2078.87,8.39
3051.28,637784.41,13194.08,10.96
2251340.50,29643560.26,178975.85,8.86
2248.96,2229.52,1156.15,7.95
14630.70,13000.17,1156.15,7.75
2248.96,4369.95,41216.16,8.00
1028369.78,4395895.63,102248.02,7.45
187577.76,218157.65,28675.98,8.21
24581.76,19214.42,31615.60,9.55
2248.96,19200.47,40252.03,8.08
759246.22,10176583.15,40026.14,8.24
306788.52,1078082.07,1156.15,6.60
214118.38,124862.91,45977.34,8.83
2248.96,2229.52,1156.15,8.02
236335.40,88796.70,54624.79,8.14
6385.19,53191.20,15291.97,7.51
2248.96,474750.26,1156.15,7.21
2248.96,2229.52,1156.15,9.52
2248.96,2229.52,7630.74,8.42
344686.76,48671.51,1156.15,6.93
46579.18,377272.18,1156.15,6.49
2248.96,29957.33,1156.15,7.39
633789.96,1999069.43,7979.98,7.56
3637777.93,4518551.35,21603.91,7.49
2248.96,2229.52,5711.53,6.75
590856.10,50454.52,21050.42,8.09
6685.93,2229.52,1156.15,7.50
5993.96,120940.57,21988.48,9.57
10678.87,2229.52,16267.17,9.36
258869.96,1054747.39,20743.45,8.89
76741.40,2229.52,1156.15,9.03
42266.20,80749.66,1156.15,8.42
2248.96,2229.52,1156.15,7.75
439373.16,292150.94,1156.15,8.49
33764.41,167598.33,1156.15,11.14
3775491.29,8449604.23,1156.15,8.85
348702.01,46549.38,1156.15,7.23
1051157.17,414375.95,1156.15,7.42
2248.96,25721.20,1156.15,9.40
1951752.02,11952668.38,477062.03,10.09
2248.96,2229.52,1156.15,7.73
2627687.52,1942005.03,1156.15,8.15
737889.03,3047357.20,17255.58,9.81
2248.96,49019.88,1156.15,9.10
36575.63,25686.16,1156.15,8.52
646589.33,1509786.98,8129.53,10.70
1029207.81,6014477.08,9631.44,9.12
40298.19,72186.47,22962.98,10.21
1429033.57,9193144.01,533562.47,9.40
214079.72,1889320.78,16649.95,9.45
18500.95,36294.78,1156.15,9.07
3539989.27,12884839.37,43996.34,9.94
44702.57,2229.52,21065.20,7.59
2248.96,474685.90,16122.74,10.18
32706.53,2229.52,1156.15,9.10
2248.96,2229.52,1156.15,8.47
1622980.04,2629274.28,1156.15,6.48
2248.96,2229.52,23944.00,10.84
202742.03,16960.24,21060.66,9.18
2248.96,8720.52,14345.96,8.45
34078.26,108138.32,37346.04,10.23
100760.41,2229.52,1156.15,8.91
4840500.14,31212953.10,76778.29,8.73
37803.83,161240.08,1156.15,7.92
1563024.39,8165934.26,491653.91,9.01
2248.96,171867.46,1156.15,8.84
2248.96,97735.30,1156.15,8.55
2248.96,19367.02,1156.15,8.74
1087299.86,5291713.07,115408.64,10.17
2248.96,2229.52,1156.15,6.68
2248.96,2229.52,1156.15,9.49
2248.96,8700.08,19143.98,6.63
166866.09,1723416.83,191348.33,8.30
23542.93,199176.09,48833.44,8.18
289600.26,1274752.14,77292.76,11.19
2248.96,2229.52,48893.70,7.96
2248.96,2229.52,68085.78,9.24
11261792.04,10811364.76,168418.85,10.36
295437.53,251732.40,76645.85,8.39
86384.16,57092.53,74786.13,9.73
20444.92,35930.01,86307.84,8.70
66179.02,86639.04,104524.79,7.05
1139411.15,1773670.21,95372.71,9.05
724885.36,1814534.92,48339.69,10.06
1093536.90,1045161.08,83120.55,9.29
2248.96,2229.52,1156.15,7.10
30704.94,2229.52,1156.15,8.02
10070401.84,14035809.37,270110.76,10.53
493739.08,3392919.92,1156.15,9.95
788308.11,1579570.31,1156.15,9.87
2248.96,2229.52,1156.15,8.56
2248.96,19367.02,1156.15,9.63
2026030.18,3903930.39,1156.15,9.10
2248.96,32015.11,15298.44,7.94
516540.72,448808.16,1156.15,9.36
2248.96,2229.52,1156.15,7.37
1783662.92,1476811.36,19654.84,8.41
2248.96,51089.93,12413.81,8.49
28484.71,40520.73,1156.15,6.66
2248.96,2229.52,1156.15,8.78
1649469.76,5339873.34,111555.51,9.64
104141.77,461935.65,1156.15,10.74
2248.96,2014581.14,1156.15,8.97
1137091.43,1490257.65,1156.15,9.70
2248.96,2229.52,1156.15,8.34
2130009.48,6377706.35,1156.15,10.52
2248.96,2229.52,1156.15,8.95
1682840.62,206165.01,1156.15,10.93
18521.38,32035.16,6662.01,10.69
4280.05,423912.29,1156.15,9.37
18678.07,2229.52,26822.82,7.12
238851.12,1408566.79,1156.15,8.75
4259657.32,2872227.74,14430.31,9.52
1515555.67,2838163.98,213078.45,9.37
414218.05,1888990.62,46397.73,9.44
62341.48,65744.51,38318.59,7.60
533414.73,999483.82,1156.15,9.49
13558681.08,231634424.85,176730.80,9.80
82675.41,10679.09,32577.81,10.09
20697.02,2229.52,1156.15,9.82
656958.10,44118.00,1156.15,9.45
970553.38,1210844.49,1156.15,10.37
2248.96,36311.51,1156.15,8.07
40306.37,70043.88,28721.26,8.17
2248.96,49019.88,1156.15,9.28
574532.95,1861488.12,1156.15,8.83
2248.96,504403.13,1156.15,10.45
2200577.16,10484055.29,109983.14,9.26
2248.96,93434.81,16239.27,11.04
1116129.63,954412.51,1156.15,8.43
2248.96,661083.48,14146.56,9.77
48713.53,2229.52,9549.96,6.61
2248.96,2229.52,22024.79,9.02
2248.96,2229.52,1156.15,9.14
2248.96,2229.52,1156.15,6.13
2248.96,2229.52,1156.15,7.75
341588.85,942491.49,1156.15,8.96
812536.95,1191942.56,1156.15,7.40
21342.91,239617.50,2760.15,9.83
2248.96,1063571.40,1156.15,8.25
20697.02,2229.52,1156.15,8.09
100626.34,25621.06,1156.15,8.99
2856649.68,11267197.50,79036.48,7.16
2248.96,2229.52,1156.15,10.02
2248.96,2229.52,1156.15,8.65
2248.96,2229.52,1156.15,10.45
2248.96,6658.65,1156.15,7.64
2473.10,38409.71,5700.46,9.86
693736.06,2013728.61,32925.16,9.40
22698.60,2229.52,1156.15,7.61
28678.05,6631.75,1156.15,10.22
28234.92,434454.69,6539.01,7.51
1609669.44,15136369.05,1156.15,8.75
14509.86,34180.79,1156.15,8.19
458822.07,3894758.43,40986.63,7.84
2248.96,161212.79,16218.56,7.80
1522344.93,2726807.01,1156.15,8.71
106498.17,48913.63,1156.15,7.42
2148214.62,730968.22,1156.15,7.58
2248.96,17168.24,20100.99,9.52
969371.64,7031245.56,1156.15,8.83
112300.15,78348.88,50789.58,9.62
59518.13,1266839.72,1156.15,8.59
3614819.93,13456835.93,1156.15,9.02
82285.81,82827.03,1156.15,8.75
425077.68,2797817.94,1156.15,8.57
26476.54,38287.20,28730.96,8.75
2248.96,17248.96,1156.15,7.27
24700.19,2229.52,1156.15,8.96
524563.51,95085.76,1156.15,7.68
48043.22,118804.30,16231.52,7.48
321331.23,4472586.01,167477.56,9.97
50272.54,80741.52,1156.15,8.77
78709.39,6528.78,13387.03,9.63
2248.96,2229.52,8590.34,8.49
2248.96,2229.52,1156.15,9.59
2248.96,10748.66,35456.60,8.81
524968.99,1427338.38,1156.15,10.18
2248.96,80790.80,1156.15,7.16
12881.85,1021193.43,1156.15,9.24
9470.62,214163.91,14283.17,7.93
3591368.25,12902558.29,844299.47,7.58
485840.26,567450.13,1156.15,9.52
2248.96,38429.57,1156.15,7.15
2248.96,2229.52,1156.15,7.02
4151545.76,8467435.27,197923.38,8.32
2248.96,2229.52,1156.15,8.40
3142140.64,26102878.69,300968.04,8.79
2248.96,2229.52,1156.15,10.57
10511.80,32022.87,11460.03,9.63
2248.96,400570.09,12306.98,8.72
14690.48,2229.52,3792.33,9.14
10689.10,2229.52,1156.15,7.70
480542.15,1492933.75,26367.13,8.72
727915.52,236788.36,1156.15,8.33
2248.96,8776.71,1156.15,7.77
445583.98,3750437.98,113000.93,9.42
2248.96,44727.57,14334.96,10.01
2248.96,480999.22,25716.84,9.59
2248.96,2229.52,36418.85,9.72
1228304.44,2684435.25,73023.47,8.67
72039.76,120832.56,31584.54,8.70
453853.24,205129.62,40195.19,8.21
2248.96,48971.87,12414.45,8.41
46490.04,40446.23,14336.26,8.18
189464.77,2694159.47,26959.57,8.67
2248.96,2229.52,1156.15,10.54
186840.80,698984.20,21811.80,9.60
6673.11,2229.52,20105.59,7.84
137647.66,2306699.09,5966.74,8.71
2326.80,415442.07,1156.15,7.98
395616.22,243480.28,1156.15,8.40
1073851.42,1695655.26,28224.37,7.68
510467.84,109926.44,1156.15,7.34
2248.96,438740.17,1739.69,7.99
152523.26,400419.09,11347.43,10.27
2248.96,4540.59,1156.15,8.53
24693.21,2229.52,11469.16,7.62
2248.96,2229.52,20105.59,8.49
2248.96,2229.52,1156.15,7.51
481496.96,2727714.79,35585.73,7.92
82745.00,2340.69,1156.15,10.95
1842706.09,3760089.43,1156.15,8.21
3058616.42,5991418.07,463530.50,9.04
2248.96,152804.90,1156.15,9.44
22519.11,29802.68,32571.97,9.15
2248.96,27839.27,1156.15,9.39
1612811.64,1248109.02,49472.42,8.04
32520.79,31947.35,23934.89,10.35
1034632.64,492352.80,96723.96,9.25
204381.49,78308.43,38314.75,8.16
4684.34,2229.52,1156.15,8.77
48701.61,356089.53,1156.15,9.23
840205.35,552263.59,1156.15,7.06
518208.49,1206999.67,16858.50,9.70
58206.37,93441.75,1156.15,8.71
205960.63,156829.99,1825.86,9.86
4115281.80,5362811.87,104831.28,8.34
1406860.24,1917793.70,8964.42,7.88
1125459.83,1774060.48,7089.15,8.92
108233.91,95508.95,1156.15,8.93
42422.81,53211.80,1857.53,8.64
402793.13,38022.20,1156.15,9.62
28581.38,23576.24,1156.15,9.86
2248.96,4540.59,1156.15,8.27
2248.96,2229.52,1156.15,9.69
4329923.95,10549966.62,39912.01,9.69
77754.27,877100.18,1156.15,9.56
2248.96,8776.71,1156.15,7.87
20697.02,2229.52,1156.15,9.04
2248.96,2229.52,1156.15,9.93
2046291.05,5610911.65,33744.86,8.08
64473.25,46814.80,6657.50,9.03
2248.96,142133.88,20062.80,7.60
1962661.98,7284104.44,68738.72,9.37
828418.99,15911029.89,310800.49,8.03
32706.04,2229.52,1873.12,7.22
735627.50,639209.88,1156.15,9.35
2067125.03,5803105.51,157474.84,10.39
664565.84,2920414.17,1940.74,10.44
57641.67,891870.32,18874.03,8.42
156563.83,1092927.23,32247.01,10.10
2248.96,40547.64,1156.15,8.28
427132.03,330199.38,21924.52,8.78
1267351.47,1462590.65,1156.15,10.49
2248.96,93499.18,1156.15,7.58
124548.68,42541.13,1156.15,8.76
28653.88,10867.87,1156.15,9.10
5009210.27,34981153.88,1156.15,8.38
102267.92,86982.53,15281.64,9.98
3337167.38,29804895.05,331503.35,9.73
8124.32,95419.61,45986.34,8.27
99631.71,199278.62,6610.89,9.47
1691957.48,10869934.43,138653.27,11.02
34679.72,6606.24,5710.18,8.58
1018080.68,5466559.76,355255.86,9.31
2179873.61,28849752.73,88056.25,8.32
2248.96,25721.20,1156.15,7.35
24553.55,27813.37,1865.29,7.11
2248.96,2229.52,1156.15,8.02
3821109.05,9569810.38,44050.01,10.77
35825.60,504236.29,31467.35,9.29
244631.69,44537.12,1156.15,9.11
45906.84,144287.45,1156.15,8.55
1354117.14,638581.19,1156.15,10.36
1065445.21,1418316.82,1156.15,8.76
2248.96,55374.07,1156.15,8.58
291162.04,6612161.36,92934.17,7.14
1366720.02,2961051.70,238950.16,10.86
14654.87,8764.05,1156.15,7.55
130497.63,46571.90,47920.48,7.65
76363.86,67995.48,3772.21,8.97
2248.96,49019.88,1156.15,8.22
48343.46,68035.19,1156.15,8.75
25950.93,133714.42,1832.92,7.03
34688.15,2229.52,30661.24,8.77
125558.24,216213.01,2767.31,10.93
46412.59,55317.62,3776.09,8.21
68475.52,44610.93,25850.22,8.57
2248.96,2229.52,9549.94,9.11
2248.96,2229.52,1156.15,8.98
2248.96,2229.52,1873.11,7.09
707520.51,2757223.42,15425.06,8.06
184826.98,2229.52,1156.15,8.20
2248.96,44783.76,1156.15,6.84
4077.86,108315.98,2800.29,6.33
983315.43,1780586.78,1156.15,10.36
2248.96,356138.82,1156.15,9.40
2248.96,1410933.55,1156.15,9.49
62439.70,51003.91,18171.45,10.20
1123833.46,1708406.80,6149.61,10.59
2248.96,2229.52,1156.15,9.80
1096180.88,2345991.30,1156.15,9.13
20599.21,19348.25,1156.15,10.26
386403.99,4299035.98,121469.67,8.08
2248.96,563708.88,1156.15,9.10
2248.96,2229.52,1156.15,9.28
2248.96,4540.59,1156.15,9.66
50402.38,57423.44,5694.65,9.42
9687550.45,3991443.56,2572.98,10.85
30533.49,32039.31,2823.60,7.93
16628.56,12974.64,6667.84,8.19
3351445.05,8359704.34,320785.43,10.90
106657.29,370821.23,9437.27,9.47
2248.96,531861.32,18984.07,7.26
2248.96,491659.02,9400.33,9.29
2248.96,51114.45,6656.18,8.40
2248.96,2229.52,25863.21,8.36
2248.96,57403.24,22007.90,7.08
3584535.07,1220798.52,23571.50,10.90
74497.29,40323.74,36407.16,10.01
58719.50,2229.52,12428.77,9.27
700007.00,3720857.69,35282.17,9.53
18666.39,2229.52,44095.69,10.32
2248.96,2229.52,42176.47,8.58
2248.96,4410.82,31620.13,7.84
172037.83,1537685.53,35949.48,9.28
12196.60,87074.09,15281.61,7.86
11445048.08,1863029.22,28173.21,8.15
18688.46,2229.52,11469.16,7.13
50641.73,1419348.35,1156.15,9.03
4676726.17,2393184.76,1156.15,9.16
2248.96,53256.01,1156.15,7.95
1269767.14,26191318.63,869025.74,7.27
1987230.32,8599685.43,1156.15,9.04
2248.96,377319.43,1156.15,8.82
1488991.29,1907155.73,1156.15,8.39
4272.34,74434.13,1156.15,9.09
4397668.37,12011490.85,6838.79,10.15
398226.49,5726282.51,193003.63,8.45
34464.31,40356.26,38326.35,6.38
126626.98,25468.93,30654.08,8.36
2248.96,2229.52,1156.15,8.42
2593924.94,9255395.28,61418.96,8.71
1132233.25,1286845.00,20672.51,8.21
8546832.71,6765068.28,16119.23,8.11
2248.96,2229.52,6671.13,7.26
2228710.46,1353479.46,27369.36,7.75
2248.96,59374.16,56552.99,7.33
257961.96,2266268.48,21332.74,8.41
2248.96,150667.44,5666.15,9.16
1452803.44,180982.25,1156.15,8.41
2248.96,2229.52,1156.15,8.05
2248.96,21485.08,1156.15,7.93
1044011.22,6455013.20,1004604.66,7.88
2248.96,2229.52,18186.38,9.96
1507112.01,134329.95,1156.15,10.00
2248.96,190930.01,1156.15,8.26
2248.96,2229.52,1156.15,8.82
250702.31,1062516.56,187711.92,7.08
2248.96,2229.52,1156.15,8.03
835409.49,687701.99,29492.06,9.02
980698.20,7494846.28,55239.87,7.20
26701.78,2229.52,1156.15,8.20
2248.96,2229.52,1156.15,8.76
12486.41,1792163.86,1156.15,7.96
34302.27,70054.07,27761.65,7.85
38776.33,1040120.25,26505.54,8.33
7272.53,250229.19,1156.15,8.08
962154.12,1979644.62,14703.13,10.18
9441569.42,5355647.76,18469.24,9.34
2248.96,2229.52,1156.15,9.52
2248.96,82908.87,1156.15,8.96
4119351.70,5011604.09,12816.78,7.79
79447.18,927814.10,28459.07,8.52
10493.57,1088973.49,1156.15,7.98
26640.78,10797.36,18183.74,7.76
30704.94,2229.52,1156.15,7.09
102241.24,93396.99,1156.15,7.18
7990348.79,5018214.56,23370.39,9.55
881676.33,643028.80,64051.41,8.29
888384.02,878394.20,1156.15,9.36
6600.20,17244.43,1156.15,8.67
2848768.21,1782926.59,1156.15,9.27
1695225.20,3243673.96,441339.93,10.50
937952.52,4820033.80,1156.15,8.70
2248.96,2229.52,1156.15,7.32
2671.89,2229.52,17226.78,7.95
5432.02,572151.04,6496.92,7.42
40618.86,17157.74,13383.78,8.44
1396564.39,913779.21,25584.55,7.90
21573.90,900436.38,5436.98,9.14
997054.61,1123884.50,22641.52,7.43
2248.96,760688.63,1156.15,7.15
52722.37,2229.52,1156.15,6.92
82416.95,59517.12,3774.81,9.40
907940.82,6193722.94,223568.03,10.23
656668.09,94951.48,1156.15,7.32
66599.40,25655.64,1156.15,10.09
22692.93,2229.52,9549.95,7.47
54493.22,42612.34,1156.15,6.52
4727445.07,7505014.14,254834.11,9.40
3470.42,565822.37,1156.15,8.77
16693.85,2229.52,1156.15,6.90
948923.95,86031.98,36393.19,9.33
2300484.79,2229.52,26823.53,10.09
22553.66,25631.95,17219.60,8.55
2248.96,27815.77,6663.30,9.59
44244.19,1133276.14,34153.88,10.21
2248.96,286242.80,1156.15,9.45
2248.96,2229.52,8590.34,8.75
2248.96,2229.52,3792.32,6.77
189931.16,5422320.29,1156.15,9.83
2248.96,78641.08,8566.97,9.59
24179.43,93476.34,1156.15,8.18
2248.96,2229.52,1156.15,8.36
18368.02,59593.46,1156.15,8.91
34634.55,364528.01,12318.00,8.47
192706.08,2478160.05,16469.96,8.20
103011.73,2410412.54,30884.71,7.75
7800.50,157010.98,6623.81,11.01
28703.36,2229.52,1156.15,7.68
68370.25,65889.64,2813.26,9.31
451630.51,3396876.96,75684.51,9.60
2248.96,2229.52,23944.00,8.98
30608.34,17151.56,17222.19,7.52
4563.32,19218.42,35454.01,9.46
2248.96,93287.67,50785.01,7.92
317166.33,1359617.79,36963.51,8.98
2248.96,2229.52,12428.76,10.19
2248.96,25636.40,21058.01,8.16
2248.96,2229.52,1156.15,7.81
647762.45,601093.63,19922.51,9.26
800046.97,2322790.24,48184.34,9.16
44515.87,36232.57,9539.54,7.90
2248.96,737389.92,1156.15,8.34
82406.65,61646.42,1156.15,8.81
1878019.37,2131273.56,1156.15,8.92
317385.60,5521241.14,116298.09,6.38
2722480.64,4269568.31,17841.61,10.34
2248.96,2229.52,1156.15,9.91
2248.96,623014.62,1156.15,8.43
4264961.28,8610078.34,1156.15,9.44
362011.00,518804.68,14190.05,9.44
6558.66,21371.23,26816.93,7.36
2248.96,656903.56,1156.15,8.62
12556.61,25710.58,1156.15,9.01
2248.96,167631.34,1156.15,9.12
552797.07,408517.13,3668.13,8.67
558433.81,7364067.79,1023518.83,10.19
84311.56,78588.88,1156.15,8.86
450502.46,95145.72,4723.52,10.01
88500.49,2501626.00,2068.75,9.01
2248.96,326485.95,1156.15,7.81
172721.93,1772938.57,1156.15,7.91
14461.04,42649.98,1860.76,8.98
63232.32,264998.64,1156.15,7.48
25184.44,267119.61,9468.97,7.49
103819.06,514757.43,31464.13,9.83
135851.40,1213627.96,43725.35,8.94
2248.96,19274.04,22979.16,8.42
358297.54,2221703.77,17507.95,9.02
2248.96,2229.52,17226.78,6.83
4439725.73,21454976.70,204509.25,8.96
2248.96,2229.52,21065.19,8.60
3068896.14,12649835.22,133311.22,10.20
14942243.46,27043032.45,31991.94,10.36
40140793.83,17791216.36,30021.83,9.57
4838918.45,4826267.36,91560.85,9.76
440417.89,105644.02,28710.37,8.76
1297242.57,5344944.52,1156.15,8.63
2248.96,2229.52,1156.15,8.76
2248.96,360374.96,1156.15,9.58
3078540.73,3913991.79,370124.43,11.14
449026.43,27483980.93,1905960.95,10.72
26699.34,2229.52,4751.93,7.99
2248.96,2229.52,8590.34,8.99
54703.35,2229.52,31620.85,7.31
2248.96,2229.52,1156.15,9.48
210153.76,3973223.74,77427.54,9.42
44436.96,51094.77,1156.15,8.21
26539.16,29904.88,7622.27,8.80
2248.96,849647.21,1156.15,9.53
2554780.96,6958198.04,360557.52,9.06
2248.96,6658.65,1156.15,9.25
2248.96,2229.52,25863.21,8.65
2439.93,44783.31,1156.15,9.38
384070.49,1545394.38,164533.86,9.07
1888019.04,13708465.05,10158.50,9.91
152566.88,1062252.48,273116.64,9.73
8674999.99,42481771.84,462932.51,9.32
363759.19,5112451.13,106827.01,7.94
30232.52,84997.99,1156.15,10.17
1008666.50,6800008.03,76563.51,10.18
53267.31,1660803.29,1156.15,8.58
2248.96,2229.52,1156.15,8.84
10689.10,2229.52,1156.15,9.68
8687.51,2229.52,1156.15,8.55
28697.68,2229.52,9549.95,9.65
2248.96,2229.52,9549.94,8.02
632992.75,385132.99,4634.88,9.99
378651.57,404257.75,50689.96,8.62
292230.07,2219481.16,57811.94,10.31
2248.96,48832.90,45040.98,7.63
27069.40,635560.16,32386.81,8.42
22492.03,38408.77,1156.15,9.55
2248.96,1819601.91,28186.49,8.63
174539.97,50962.52,1156.15,9.04
50381.29,61678.97,1156.15,9.74
1124378.67,3364639.04,24835.42,10.22
287224.17,648137.91,1156.15,9.73
859268.31,16333.77,11464.83,9.58
6551.86,25716.68,1156.15,8.44
2248.96,76469.88,21042.47,10.09
46698.96,2229.52,28742.04,9.46
2248.96,137978.46,1156.15,9.18
4679.96,2229.52,7630.74,7.57
242871.14,2229.52,3792.40,8.56
2248.96,2229.52,9549.94,7.10
8613.87,15124.34,1156.15,9.75
249053.42,321997.09,1156.15,8.62
16693.85,2229.52,1156.15,8.39
7402851.24,65179460.63,104780.21,9.00
