EYFP_ERF,mKate_ERF,EBFP2_ERF
11301.08,243802.47,17152.91
4315826.97,4956371.99,4197.24
934138.12,1278659.00,1156.15
3937.69,124986.62,67088.57
26359.09,55100.90,59433.11
40567.18,19026.48,71918.96
2248.96,2229.52,27782.42
10674.98,2229.52,22024.80
1506850.84,1231440.00,10133.81
6261.84,76550.16,1156.15
10120.00,101962.83,1156.15
913263.50,725809.08,15086.38
58727.13,2229.52,1156.15
9462031.08,15102970.88,1156.15
2862294.04,7832061.73,1156.15
2248.96,19367.02,1156.15
18246709.13,6371914.23,1156.15
28033.22,470485.22,1156.15
60099.20,112502.27,1156.15
2248.96,402736.19,1156.15
4426270.21,5593731.17,18396.46
18380.11,57475.40,1156.15
47942.34,838969.82,9294.17
427182.40,323934.07,1156.15
24626.54,15108.06,1156.15
62371.19,1815273.76,32985.82
721505.14,1007700.49,15959.82
692066.38,554471.92,15138.75
52044.52,120982.66,1156.15
112703.97,12872.90,7627.47
999087.77,7435755.54,1156.15
20647.54,10876.01,1156.15
2682.76,2229.52,1156.15
39994.61,4338031.35,1156.15
11910368.91,34326017.58,1156.15
52249.95,84975.61,1156.15
2248.96,29957.33,1156.15
267211.66,1349232.64,1156.15
841551.31,1717100.49,21500.60
2248.96,4540.59,1156.15
195916.94,163197.40,1156.15
21149058.82,18986062.02,23899.00
413130.65,681898.68,1156.15
2248.96,2229.52,1156.15
1154319.17,2680583.96,1156.15
72729.37,351731.94,23837.14
8931.39,661129.05,1156.15
2248.96,118915.92,1156.15
78405.34,59468.06,16249.65
175686.49,196972.89,32520.87
136289.02,86911.16,23918.09
29761.24,167602.40,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
182825.38,2229.52,1156.15
2248.96,2048458.47,3166.87
2248.96,354020.76,1156.15
20502.53,36292.74,1156.15
2248.96,2229.52,1156.15
1245950.38,1354591.86,1156.15
3034573.88,1140968.81,1156.15
2248.96,2229.52,2832.72
30590.67,373052.35,1156.15
124779.42,2229.52,1156.15
8795106.52,26396992.06,15876.16
1318387.22,12158509.48,39420.34
636307.47,2611214.93,1156.15
2248.96,233194.18,23873.37
2248.96,667425.42,17023.43
344774.02,383291.56,8473.85
65901.18,141937.52,50770.14
26591.79,19265.52,19140.75
189553.99,3380415.68,24830.60
727585.08,4504658.16,1156.15
2248.96,40458.75,22013.08
2248.96,8776.71,1156.15
2569.53,19269.50,23938.76
765441.44,1026782.63,1156.15
19758.04,1218125.20,10137.88
35817.24,154754.08,32533.77
2258240.19,18283130.57,1156.15
32295.09,72215.04,18164.96
174726.91,1416945.74,37905.59
3206658.56,20796292.04,1156.15
308963.66,696830.96,1156.15
2248.96,2229.52,1156.15
2248.96,360374.96,1156.15
2248.96,29957.33,1156.15
70421.31,57422.50,1156.15
132847.47,338950.28,26719.86
927284.87,13347013.54,66885.53
1867199.44,1917166.35,46389.11
9432536.95,20618218.17,37794.15
47811.76,161229.90,1156.15
84734.50,4456.71,1156.15
115877.73,159042.66,1156.15
137441.22,232957.28,46903.91
70583.01,23334.27,47927.58
60266.09,78446.74,40233.92
947652.12,310603.74,22890.11
2248.96,275567.67,20981.61
2248.96,2229.52,1156.15
1432530.21,1627566.17,15770.35
94196.61,97552.37,21995.63
88044.90,122962.94,24866.67
724647.79,808633.32,8343.84
26509.80,34108.30,15297.80
2248.96,49019.88,1156.15
2248.96,8776.71,1156.15
4423.11,46859.49,10495.89
1009907.98,13959343.88,1156.15
69716.06,531866.29,1156.15
2248.96,44783.76,1156.15
36370.20,61693.21,1156.15
742977.96,52502.76,1156.15
12690.68,2229.52,1156.15
28433.04,46777.85,23930.35
2248.96,104089.48,1156.15
2248.96,2229.52,30661.23
6593811.96,2463115.99,31828.20
248843.62,709600.33,1156.15
39138.26,271133.05,58407.47
32584.54,23572.17,1156.15
20676.82,4477.89,11468.45
2248.96,2229.52,1156.15
16533.18,29927.31,4743.45
2248.96,298939.93,3701.62
2248.96,15130.90,1156.15
214777.41,10528.45,36416.27
9772.47,159016.64,32532.47
3396274.57,4395872.35,39873.86
2248.96,785913.85,44815.69
18371.75,406852.39,24779.90
244012.86,145959.87,58445.73
712370.81,2252951.09,55882.50
56416.92,46508.22,80546.99
2101747.72,4314755.11,1156.15
318933.13,2229.52,1156.15
448232.25,5405113.12,1156.15
2248.96,2229.52,3792.32
16892.72,1370667.57,1156.15
139867.44,156639.63,62280.88
6675.06,2229.52,17226.78
24631.40,10750.35,29698.98
1525870.09,1407258.56,1156.15
2248.96,99853.37,1156.15
1390291.96,3419543.18,1156.15
182635.14,1438261.28,4312.98
1737676.27,9889811.35,2689.29
37500.69,1266862.10,1156.15
8687.51,2229.52,1156.15
2248.96,123152.04,1156.15
2248.96,2229.52,27782.42
4621.00,12999.11,3789.02
2248.96,42544.11,29689.26
40065.09,110213.49,45981.82
10689.10,2229.52,1156.15
2248.96,404854.25,1156.15
2682677.62,9143317.00,1156.15
1490168.87,297436.98,1156.15
61134.06,281945.16,1156.15
1533973.83,333244.97,37277.23
70566.32,32005.76,1156.15
2248.96,42654.47,3779.96
8239.26,80784.25,1156.15
2812576.02,408349.37,1156.15
253203.80,997643.50,2528.46
8326326.99,6820255.31,41052.03
2248.96,510757.33,1156.15
14405226.15,53813714.80,1156.15
2248.96,2229.52,1156.15
1153531.38,1064513.04,1156.15
2248.96,2229.52,1156.15
28703.36,2229.52,1156.15
111548.85,1264526.84,34113.77
6685.93,2229.52,1156.15
30703.16,2229.52,3792.33
22668.26,2229.52,46014.90
10591.28,19358.43,1156.15
168012.49,3300057.01,1156.15
2248.96,4540.59,1156.15
618612.79,1151896.76,1156.15
935276.35,2833306.22,1156.15
34513.63,36278.50,1156.15
46285.91,76461.45,12406.05
87057548.37,48686143.46,12901.68
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,22984.40
2248.96,17248.96,1156.15
649084.70,20827.46,1156.15
2248.96,578503.63,8414.19
533102.72,2229.52,1156.15
2248.96,2229.52,3792.32
2248.96,2229.52,3792.32
307819.96,544255.91,18980.28
704207.24,2284881.38,20367.45
2248.96,2229.52,1156.15
34195.07,442944.30,1156.15
556465.70,817272.42,9300.81
84163.87,101794.57,22953.94
172817.46,2229.52,1156.15
160060.94,834655.53,1156.15
248812.38,12738.63,6667.91
30704.94,2229.52,1156.15
82669.82,12838.02,22981.13
2682.76,2229.52,1156.15
2682.76,2229.52,1156.15
2248.96,173985.52,1156.15
2248.96,2229.52,1156.15
120413.15,63653.28,18167.58
90916.50,3827350.68,41966.84
66733.47,2229.52,1156.15
131204.39,2380739.26,28974.57
142417.21,65740.79,20086.15
18547.25,25615.58,22017.62
16540.87,23393.29,46967.96
862579.95,2242396.20,11744.01
4790006.58,1831730.45,13788.74
301537.60,4454258.21,1156.15
483062.62,2229.52,1873.26
2248.96,25721.20,1156.15
72570.41,29825.39,15299.11
300176.88,131297.19,6631.67
72447.06,53184.34,1156.15
41063.55,290397.92,10421.45
6685.93,2229.52,1156.15
4154837.53,1942273.39,70371.50
2248.96,10894.77,1156.15
65958.95,137912.90,1156.15
158503.11,55214.92,1156.15
726061.24,1965118.49,1156.15
969102.22,2517682.37,1156.15
48319.29,72271.31,1156.15
2248.96,61728.25,1156.15
2646836.07,13315744.20,36187.81
133613.50,1607648.77,29210.87
44141.81,95313.50,62299.62
19913.89,485140.96,42988.42
2248.96,2229.52,8590.34
2248.96,17248.96,1156.15
10689.10,2229.52,1156.15
3869438.41,50564564.60,41115.60
1048590.06,861177.60,26560.23
2248.96,2229.52,8590.34
2248.96,2229.52,1156.15
444310.13,830130.44,1156.15
1737001.39,7202027.17,1156.15
64428.64,55310.54,1156.15
388698.29,7417219.41,22637.11
22968618.84,25632890.75,1156.15
3891704.98,7375634.72,1156.15
2248.96,2229.52,1156.15
610237.67,7531470.17,1156.15
24469.45,42642.86,1156.15
60728.72,2229.52,1156.15
343505.85,957315.87,1156.15
2248.96,8716.43,15305.57
24699.70,2229.52,1873.12
40542.55,32036.28,1156.15
68735.05,2229.52,1156.15
64238.63,790273.87,1156.15
536937.12,732594.82,3569.07
38545.82,27680.60,29693.81
58579.84,27774.70,2824.91
100599.49,27646.14,22976.60
2231787.95,6076734.84,24006.45
1296876.63,142886.07,31577.80
4914909.21,19231355.31,14228.00
285974.15,163016.95,21975.62
2248.96,534056.01,1156.15
14582.37,21472.42,1156.15
2365659.81,6466241.75,42119.84
12690.68,2229.52,1156.15
952463.26,522496.78,1156.15
1773989.71,9489479.88,1156.15
38711.28,2229.52,1156.15
463639.76,599232.20,3609.84
2248.96,612376.29,12242.24
4484028.26,8453119.90,1156.15
2248.96,2229.52,1156.15
688032.20,912486.67,1156.15
2248.96,2229.52,39297.66
4610.70,15128.41,1156.15
1426575.53,1616916.57,31127.25
80547.64,36216.39,4741.53
30227.49,84966.32,8565.04
98415.99,59415.01,23926.49
2248.96,2229.52,1156.15
2116381.73,5608868.05,1156.15
52340.30,67991.28,10489.43
2248.96,53003.62,60393.35
453307.76,1353108.83,40803.91
71257.79,260722.72,8511.32
14485.70,38416.91,1156.15
32458.03,44717.03,9536.94
1152281.30,2686940.12,1156.15
76741.40,2229.52,1156.15
12676.56,2229.52,22024.80
2248.96,15099.23,8586.40
627769.16,7613983.83,15859.75
16654.42,6555.06,22023.44
249352.66,4128112.13,4450.41
26555.62,27814.40,1156.15
2248.96,12977.08,9546.65
1468908.61,4374703.71,1156.15
84485.84,46774.02,11455.52
2603776.93,1922963.86,1286.02
291196.03,300701.21,18095.12
6798719.98,18824973.30,1156.15
28606.51,14957.88,35455.31
102422.50,61626.07,1156.15
2248.96,2229.52,1156.15
2248.96,315895.64,1156.15
2248.96,2229.52,1156.15
804543.44,2589750.00,26991.48
16205.76,82719.45,42151.82
70189.03,95454.63,22955.87
2248.96,337076.25,1156.15
559849.81,573648.33,19930.90
982944.66,88152.25,27756.12
3204949.10,2151105.25,1156.15
672216.21,1579688.31,1156.15
2248.96,27839.27,1156.15
118624.94,23309.96,42169.97
3331395.55,2087334.07,24266.24
2248.96,2229.52,4751.93
28520.96,34166.55,1156.15
2248.96,38429.57,1156.15
1116348.39,4421562.15,22593.16
2248.96,2229.52,1156.15
5697886.87,23729320.47,7095.54
747252.32,2229.52,30661.46
2248.96,17127.37,29697.03
47661.72,186614.98,8533.97
129489.01,1281594.99,1156.15
1931589.86,1158945.41,21671.20
2248.96,23603.14,1156.15
735017.87,2149379.74,1156.15
2559760.61,13493797.49,24618.16
2248.96,2229.52,1156.15
2248.96,4540.59,1156.15
899728.89,994875.38,1156.15
2248.96,2229.52,1156.15
2248.96,6658.65,1156.15
12580.78,21474.45,1156.15
2248.96,40547.64,1156.15
2248.96,2229.52,1156.15
168518.76,404682.89,1156.15
35934.36,485173.73,31473.18
82438.27,53068.93,25847.64
84313.17,74210.73,34477.60
2248.96,2229.52,1156.15
18658.04,8759.98,1156.15
263802.30,891644.41,22712.51
2248.96,44760.27,6658.12
294313.89,105866.11,11437.46
2664.74,2229.52,27782.42
2248.96,36173.57,33529.62
2248.96,2229.52,18186.38
2879447.97,6927540.33,21827.18
2248.96,2229.52,1156.15
184777.50,10709.17,1156.15
61957.68,2592712.70,5879.32
2248.96,65964.38,1156.15
437013.18,2229.52,21065.33
11015461.11,6995560.75,12210.37
2248.96,2229.52,1156.15
53522.12,563653.49,1156.15
2248.96,48796.11,53677.42
20680.31,2229.52,25863.22
3239550.03,3800900.76,30459.69
2248.96,46857.89,11455.50
2248.96,932109.56,34215.37
49681.78,177952.68,52678.34
1244781.55,2254536.15,53962.81
14663.22,2229.52,44095.69
2248.96,2229.52,39297.66
20679.66,2229.52,26822.82
2248.96,2229.52,54651.33
2743335.82,4822296.58,32066.70
8195475.13,112538129.46,116213.85
4948136.34,6738971.30,40117.27
20963.51,303053.06,27690.43
322677.05,1097031.25,23609.33
2248.96,1008501.83,1156.15
2689665.28,901979.80,1156.15
75889.99,502207.31,1156.15
210665.17,33981.40,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,25863.21
384174.68,143943.60,1156.15
2564862.00,5235635.59,1156.15
95763.35,6140434.33,1156.15
2248.96,2229.52,43136.08
2248.96,197284.21,1156.15
2248.96,483222.52,1156.15
5573082.23,1752622.78,1156.15
2248.96,2229.52,1156.15
10615.45,15122.30,1156.15
2248.96,74364.08,18164.31
921525.50,331903.78,1156.15
1290802.52,1562115.05,1156.15
2248.96,402736.19,1156.15
8687.51,2229.52,1156.15
488970.04,18872.16,1156.15
2248.96,2229.52,1156.15
2669.53,4540.13,1156.15
441684.55,588675.51,1156.15
166601.76,389858.47,1156.15
2248.96,2229.52,1156.15
181640.55,207618.41,18123.58
2248.96,25721.20,1156.15
157612.24,913025.84,1156.15
456735.91,52696.64,23928.54
1964662.02,5536944.65,14575.41
4047358.96,14123581.83,1156.15
1418090.67,13632748.71,1156.15
164462.88,764755.41,1156.15
36643.76,364573.99,1156.15
2248.96,2229.52,1156.15
684395.16,495153.89,19954.89
58277.49,78530.52,21041.84
58665.57,12955.41,1156.15
62511.64,40486.15,1156.15
2248.96,1959511.51,1156.15
1472861.06,6134693.40,23988.73
689391.44,6989169.17,1156.15
2248.96,2229.52,1156.15
2248.96,61659.80,17208.59
1013761.93,647163.32,56373.33
2248.96,25685.45,9542.76
2248.96,2229.52,1156.15
216802.85,10676.62,1156.15
2248.96,779751.16,1156.15
1200043.52,630265.63,1156.15
118265.18,5003019.14,1156.15
61400.47,233157.21,18115.77
2248.96,2229.52,1156.15
402237.26,135453.04,1156.15
38870.06,319909.77,43998.52
2248.96,2229.52,15307.57
100745.64,2229.52,22984.43
2248.96,31896.58,43126.96
2248.96,118745.28,41181.20
130777.20,2229.52,11469.19
186854.92,1397932.32,23517.36
831203.71,1776408.17,23401.68
18614.16,15066.15,12424.82
10525733.49,12136339.42,63417.18
2248.96,614383.96,38150.90
736684.54,1503263.63,26363.97
4506.80,29833.25,29693.15
24577.72,23577.25,1866.59
360594.96,764409.91,35226.24
2248.96,2229.52,40257.27
2248.96,2229.52,34499.64
2248.96,2229.52,5711.53
786124.70,1960769.31,12789.70
1114011.82,4483084.87,1156.15
2248.96,123152.04,1156.15
2248.96,288360.86,1156.15
2248.96,2229.52,1156.15
4684.34,2229.52,1156.15
4549902.07,1467726.16,1156.15
2248.96,27815.77,6663.30
2248.96,2229.52,1156.15
2931212.41,5224672.95,1156.15
2248.96,2229.52,1156.15
4684.34,2229.52,1156.15
94326.29,74233.25,26800.77
1224100.02,3430302.36,1156.15
18409926.61,91080993.20,1156.15
3113751.04,4099693.93,25570.35
12580.78,21474.45,1156.15
115178.63,629136.87,27590.76
34501.06,38393.51,1862.06
175333.14,262766.65,1156.15
124825.58,1046496.29,1156.15
2248.96,156976.66,16219.85
2248.96,2229.52,64247.36
434484.85,18682918.38,56618.14
2248.96,57423.67,17209.88
7606.59,891949.79,12156.79
54074.63,107995.35,66134.16
18513.03,34176.72,1156.15
36704.67,1751705.23,45480.08
2248.96,2229.52,2832.72
2248.96,2229.52,1156.15
54284.58,2183953.37,2165.85
96000.56,133606.42,10469.38
1356826.88,159765.44,32532.24
623075.39,4930492.22,1156.15
8288310.07,30328702.26,1156.15
2248.96,2229.52,1156.15
1081583.06,1045523.76,1156.15
2248.96,2229.52,1156.15
2248.96,19367.02,1156.15
17872.58,146433.99,1156.15
2248.96,19335.35,8585.10
78086.21,116700.68,5676.53
68362.64,769089.18,1156.15
2248.96,40547.64,1156.15
2248.96,932251.58,1156.15
15650.79,182350.10,22929.31
2248.96,74351.82,21043.12
273295.80,982743.60,15007.84
799857.23,1304025.13,44657.32
50320.87,72269.27,1156.15
38645.34,12948.18,7627.45
73509.51,1268895.55,12041.57
94614.61,25583.23,11462.00
640160.51,1935541.91,3201.38
33039.37,294682.01,1156.15
3300000.02,6181363.45,68116.19
2248.96,2229.52,8590.34
2248.96,2229.52,1156.15
24288.19,74413.79,1156.15
1734607.19,955901.84,1156.15
515659.48,1304485.71,4353.87
98246.17,89063.79,24877.03
1470787.52,5795783.07,29849.94
344569.22,63290.52,49834.57
34622.38,17215.95,1156.15
18695.44,2229.52,1156.15
58593.06,25663.78,1156.15
555013.57,721997.44,1156.15
205427.34,2355368.77,1156.15
42616.64,19325.87,1156.15
1828501.40,47997650.51,1156.15
36708.56,2387.48,1156.15
2248.96,65964.38,1156.15
6685.93,2229.52,1156.15
144729.34,364464.13,1156.15
16679.08,2229.52,22984.40
34708.12,2229.52,1156.15
10446.27,44775.17,1156.15
2248.96,6658.65,1156.15
2544329.88,6027807.05,1156.15
2248.96,55374.07,1156.15
6879.68,669592.14,3588.33
2248.96,2229.52,1156.15
6013.83,118871.55,10473.88
1547838.05,7729569.93,9107.20
2248.96,2229.52,1156.15
20575.04,23584.38,1156.15
925564.92,325545.52,1156.15
605071.38,3521886.32,28625.77
276585.21,1806559.18,38746.10
46715.19,2229.52,4751.94
26453.67,42531.50,26810.46
74042.17,472459.41,23800.24
31912.04,137821.82,30619.74
128441.89,411021.55,14222.99
56402.59,57388.72,12411.88
2248.96,288360.86,1156.15
476335.50,830097.89,1156.15
593961.01,1613656.68,1156.15
2248.96,23596.00,2826.18
2248.96,195165.68,1156.15
13966.08,129493.57,1156.15
276899.86,2229.52,1156.15
2248.96,76554.69,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
12830.17,328591.37,1156.15
24075.30,461997.63,5570.99
24336.53,65941.54,1156.15
52599.66,21353.05,20099.72
1263820.88,2078857.74,21390.02
69807.53,163265.30,15258.33
4683.20,2420.04,1156.15
30607.13,19338.08,1156.15
76655.67,17173.22,1156.15
33776.50,165480.27,1156.15
2248.96,2229.52,16267.17
26395.20,53134.07,23928.41
851467.63,1033013.58,9234.86
60147.54,104030.03,1156.15
3339533.40,4518801.36,34078.67
2248.96,19253.60,27777.18
54500.93,40466.70,7619.04
194785.41,10699.00,1156.15
68735.05,2229.52,1156.15
2248.96,2229.52,1156.15
38711.28,2229.52,1156.15
21219.47,260781.76,6592.10
989715.59,1009610.25,1156.15
66720.24,4475.03,1156.15
2248.96,2229.52,1156.15
406646.91,415031.08,1156.15
1219327.57,4616371.22,10058.78
42672.18,4316.54,44094.99
54556.80,29847.78,14339.50
410160.39,499709.64,10357.47
4589940.71,6728919.91,1156.15
368911.19,12640.05,1156.15
2248.96,2229.52,1156.15
5789284.51,15426432.98,19229.42
2248.96,235409.31,1156.15
2248.96,2229.52,14347.96
3722233.93,239997.66,24830.90
16618.34,364534.06,15196.81
237670.83,559096.31,32410.18
44182.21,91179.56,38310.82
160490.85,57319.71,3775.48
6794611.38,3056099.58,1156.15
3439723.56,5205093.51,1156.15
6685.93,2229.52,1156.15
218740.06,2476023.82,14551.41
238677.05,383317.65,27665.90
782698.87,7471904.45,18781.99
625556.40,986658.41,6370.22
501861.64,8632893.47,15548.31
188512.13,55091.42,22968.21
70430.71,53093.40,22968.82
458619.00,71695.85,38316.78
58708.47,2229.52,28742.04
3925651.07,12998875.82,31486.65
1361740.81,2229.52,27782.84
2248.96,114679.79,1156.15
34604.37,17102.54,27777.83
2397.35,51097.65,10494.60
2248.96,34193.45,1156.15
2357792.67,9253785.59,1156.15
4754878.37,8692184.38,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,3792.32
2248.96,2422.53,1156.15
2248.96,2229.52,19145.98
62227.13,86966.00,28716.08
3285690.77,9396772.90,21072.44
714274.67,522738.90,1156.15
3521614.96,1727173.48,1156.15
186440.93,3929098.73,1156.15
3829024.89,5732089.14,1156.15
2426948.47,4144838.55,33233.37
2248.96,25534.22,45048.10
931793.21,10460405.87,1156.15
70736.64,2229.52,1156.15
3116713.83,6741007.67,1156.15
6218791.88,2243353.95,1156.15
28703.36,2229.52,1156.15
4438060.15,32994854.74,26334.29
1769505.44,3609782.16,1156.15
2248.96,34193.45,1156.15
1119294.65,1452150.90,1156.15
4669534.93,89957582.77,1156.15
5598897.93,13365861.29,1156.15
20377.32,409069.56,1156.15
1068335.57,2665844.96,1156.15
2416239.39,61372.75,5693.44
2248.96,2229.52,1156.15
4698477.33,29802778.63,6198.73
573757.25,243299.21,1156.15
2248.96,2229.52,1156.15
14749226.83,15271276.36,1156.15
20697.02,2229.52,1156.15
38740.98,1400298.03,1156.15
22698.60,2229.52,1156.15
2248.96,2229.52,2832.72
2248.96,165513.28,1156.15
2248.96,1859873.66,21456.96
65525.22,913030.54,21746.37
2248.96,2229.52,1156.15
2248.96,21485.08,1156.15
54710.25,4484.18,1872.42
58727.13,2229.52,1156.15
114857.24,1741226.64,1156.15
30594.96,19261.45,19140.75
529062.13,8241.16,1156.15
4260.26,76552.20,1156.15
394278.22,1179659.52,1156.15
163054.79,1010410.69,10201.37
72613.81,23516.16,4745.41
78572.66,31997.62,1156.15
54406.85,57427.54,3775.44
632753.81,423123.23,36290.15
1160360.15,6179489.98,23975.04
86392.20,59337.30,45037.77
435901.69,198960.30,1156.15
2248.96,68079.38,1852.98
2248.96,34193.45,1156.15
434516.40,90941.19,1156.15
4253727.33,7769106.84,26367.96
3146.16,616440.30,51584.70
169231.23,279714.19,1788.30
1712729.09,1279900.84,20674.63
123275.48,616533.82,1156.15
149310.82,607823.57,50627.74
2248.96,2422.53,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,44783.76,1156.15
22525.35,27647.83,41209.05
815840.25,262115.58,1156.15
106760.13,2229.52,8590.37
186784.19,8545.15,11467.21
10555.03,25712.61,1156.15
2248.96,2229.52,1156.15
164811.13,2229.52,1156.15
2248.96,4540.59,1156.15
38711.28,2229.52,1156.15
4144451.61,24470154.52,1156.15
2248.96,2229.52,1156.15
2910779.13,3894558.75,1156.15
935792.87,5900241.20,1156.15
2248.96,38429.57,1156.15
2248.96,2229.52,1156.15
443456.54,628916.62,1156.15
315154.04,313457.70,1156.15
34708.12,2229.52,1156.15
2248.96,8776.71,1156.15
48719.21,2229.52,1156.15
2248.96,2229.52,1156.15
12459.94,42655.07,1156.15
745195.41,1416472.16,12956.07
155649.20,2660418.60,1156.15
2248.96,57492.13,1156.15
149989.25,144181.65,1156.15
36309.78,72283.52,1156.15
66749.56,2455055.06,1156.15
6969782.15,9189791.98,1156.15
26701.78,2229.52,1156.15
1882697.47,7977085.05,1156.15
859251.86,1420531.06,27348.86
208403.02,430043.61,4621.15
10432.16,44686.28,22011.79
2248.96,2229.52,21065.19
22925.77,661009.56,25661.81
2248.96,2229.52,5711.53
1057465.30,3167833.77,1156.15
38104.70,101698.31,56540.05
10770.68,337005.35,15205.22
2248.96,61614.84,27764.23
4591400.78,6822052.42,13223.00
2248.96,2229.52,1156.15
12690.68,2229.52,1156.15
2248.96,2229.52,20105.59
28700.28,2229.52,5711.54
2248.96,2229.52,1156.15
20498.80,36269.25,6660.72
368961.64,1054664.10,14026.26
108277.61,84813.40,25837.93
2682.76,2229.52,1156.15
2759597.91,5129397.21,31972.83
6685.44,2229.52,1873.12
52706.31,2229.52,24903.62
2248.96,2229.52,1156.15
7767.98,163388.65,1156.15
